Column1,Column2,Column3,Column4,Column5,Column6,Column7
100.00,59.99,43.42,99.25,61.24,8.93,
100.00,56.00,30.79,99.25,61.24,8.93,
100.00,175.13,57.77,99.25,61.24,8.93,
100.00,116.00,60.00,99.25,61.24,8.93,
100.00,100.40,48.81,99.25,61.24,8.93,
100.00,178.62,32.94,99.25,61.24,8.93,
100.00,55.30,50.97,99.25,61.24,8.93,
100.00,175.00,56.96,99.25,61.24,8.93,
99.90,196.00,44.02,99.25,61.24,8.93,
99.80,147.00,45.90,99.25,61.24,8.93,
99.71,28.00,37.46,99.25,61.24,8.93,
99.55,98.00,56.04,99.25,61.24,8.93,
99.32,75.60,35.70,99.25,61.24,8.93,
99.25,209.00,39.92,99.25,61.24,8.93,
99.14,39.20,52.86,99.25,61.24,8.93,
99.12,137.28,63.70,99.25,61.24,8.93,
99.00,100.40,47.61,99.25,61.24,8.93,
98.72,64.99,73.64,99.25,61.24,8.93,
98.58,84.00,30.09,99.25,61.24,8.93,
98.50,80.30,33.46,99.25,61.24,8.93,
98.28,0.00,44.67,99.25,61.24,8.93,
98.27,82.50,45.64,99.25,61.24,8.93,
98.00,82.95,63.00,99.25,61.24,8.93,
97.91,82.53,35.92,99.25,61.24,8.93,
97.80,103.44,27.44,99.25,61.24,8.93,
97.80,210.00,50.10,99.25,61.24,8.93,
97.65,0.00,48.59,99.25,61.24,8.93,
97.64,293.09,42.32,99.25,61.24,8.93,
97.60,70.00,51.05,99.25,61.24,8.93,
97.50,33.18,13.20,99.25,61.24,8.93,
97.45,178.50,42.16,99.25,61.24,8.93,
97.40,148.75,44.54,99.25,61.24,8.93,
97.36,82.43,48.68,99.25,61.24,8.93,
97.00,109.90,77.59,99.25,61.24,8.93,
97.00,70.00,42.35,99.25,61.24,8.93,
97.00,75.08,74.62,99.25,61.24,8.93,
97.00,89.25,37.92,99.25,61.24,8.93,
96.80,137.50,48.40,99.25,61.24,8.93,
96.75,110.00,35.17,99.25,61.24,8.93,
96.60,85.09,50.67,99.25,61.24,8.93,
96.43,140.00,46.61,99.25,61.24,8.93,
96.40,128.80,42.53,99.25,61.24,8.93,
96.30,407.00,44.05,99.25,61.24,8.93,
96.30,28.00,59.31,99.25,61.24,8.93,
96.26,151.20,27.94,99.25,61.24,8.93,
96.13,299.88,44.98,99.25,61.24,8.93,
96.06,210.00,59.54,99.25,61.24,8.93,
96.03,100.10,41.33,99.25,61.24,8.93,
96.00,134.95,57.19,99.25,61.24,8.93,
96.00,40.50,25.09,99.25,61.24,8.93,
96.00,55.35,38.40,99.25,61.24,8.93,
95.94,121.00,44.56,99.25,61.24,8.93,
95.90,35.00,55.99,99.25,61.24,8.93,
95.90,265.27,229.96,99.25,61.24,8.93,
95.90,71.53,64.47,99.25,61.24,8.93,
95.88,56.00,48.11,99.25,61.24,8.93,
95.70,152.50,39.22,99.25,61.24,8.93,
95.61,225.23,45.43,99.25,61.24,8.93,
95.60,70.00,46.00,99.25,61.24,8.93,
95.59,123.88,43.12,99.25,61.24,8.93,
95.50,297.50,57.65,99.25,61.24,8.93,
95.50,54.96,57.65,99.25,61.24,8.93,
95.50,90.09,41.12,99.25,61.24,8.93,
95.50,140.00,50.05,99.25,61.24,8.93,
95.48,160.91,48.80,99.25,61.24,8.93,
95.44,324.87,58.36,99.25,61.24,8.93,
95.42,54.95,42.48,99.25,61.24,8.93,
95.37,54.98,54.62,99.25,61.24,8.93,
95.28,140.00,33.79,99.25,61.24,8.93,
95.25,0.00,53.29,99.25,61.24,8.93,
95.22,157.54,46.08,99.25,61.24,8.93,
95.18,249.00,29.31,99.25,61.24,8.93,
95.00,28.00,77.11,99.25,61.24,8.93,
95.00,192.33,63.58,99.25,61.24,8.93,
95.00,448.00,36.20,99.25,61.24,8.93,
95.00,182.70,37.20,99.25,61.24,8.93,
94.80,349.86,47.11,99.25,61.24,8.93,
94.40,225.00,23.81,99.25,61.24,8.93,
94.25,210.00,36.21,99.25,61.24,8.93,
93.84,110.88,37.36,99.25,61.24,8.93,
93.81,66.36,52.99,99.25,61.24,8.93,
93.66,75.00,46.83,99.25,61.24,8.93,
93.65,91.98,48.66,99.25,61.24,8.93,
93.65,28.98,86.48,99.25,61.24,8.93,
93.60,336.00,55.79,99.25,61.24,8.93,
93.41,128.80,49.65,99.25,61.24,8.93,
93.40,350.00,47.50,99.25,61.24,8.93,
93.40,137.28,46.44,99.25,61.24,8.93,
93.35,140.00,42.83,99.25,61.24,8.93,
93.26,84.00,71.94,99.25,61.24,8.93,
93.00,54.95,55.95,99.25,61.24,8.93,
93.00,56.00,35.52,99.25,61.24,8.93,
92.89,210.21,54.37,99.25,61.24,8.93,
92.80,162.50,18.48,99.25,61.24,8.93,
92.63,82.50,40.55,99.25,61.24,8.93,
92.41,0.00,38.53,99.25,61.24,8.93,
92.40,62.90,40.28,99.25,61.24,8.93,
92.36,165.00,43.85,99.25,61.24,8.93,
92.30,88.00,46.59,99.25,61.24,8.93,
92.27,50.05,45.94,99.25,61.24,8.93,
92.06,62.48,39.03,99.25,61.24,8.93,
92.00,72.80,49.66,99.25,61.24,8.93,
91.92,110.04,52.99,99.25,61.24,8.93,
91.90,92.94,49.84,99.25,61.24,8.93,
91.81,54.95,64.34,99.25,61.24,8.93,
91.50,49.98,48.39,99.25,61.24,8.93,
91.40,38.47,40.99,99.25,61.24,8.93,
91.33,154.98,37.18,99.25,61.24,8.93,
91.00,132.00,51.94,99.25,61.24,8.93,
91.00,440.00,36.65,99.25,61.24,8.93,
90.94,60.45,52.84,99.25,61.24,8.93,
90.92,74.97,45.46,99.25,61.24,8.93,
90.90,121.53,54.64,99.25,61.24,8.93,
90.69,60.48,41.42,99.25,61.24,8.93,
90.61,82.50,60.54,99.25,61.24,8.93,
90.40,74.98,40.91,99.25,61.24,8.93,
90.08,180.05,43.22,99.25,61.24,8.93,
90.00,50.05,63.82,99.25,61.24,8.93,
90.00,728.00,36.01,99.25,61.24,8.93,
90.00,132.95,45.00,99.25,61.24,8.93,
90.00,165.90,22.21,99.25,61.24,8.93,
89.90,69.02,49.43,99.25,61.24,8.93,
89.90,19.08,34.63,99.25,61.24,8.93,
89.78,280.00,32.10,99.25,61.24,8.93,
89.78,70.07,36.49,99.25,61.24,8.93,
89.60,125.13,37.61,99.25,61.24,8.93,
89.50,79.70,57.41,99.25,61.24,8.93,
89.35,28.98,81.78,99.25,61.24,8.93,
89.32,55.00,44.76,99.25,61.24,8.93,
89.22,151.00,43.55,99.25,61.24,8.93,
89.10,70.00,51.00,99.25,61.24,8.93,
89.05,99.97,46.29,99.25,61.24,8.93,
89.00,104.98,40.77,99.25,61.24,8.93,
89.00,140.00,58.64,99.25,61.24,8.93,
89.00,0.00,61.96,99.25,61.24,8.93,
89.00,59.50,35.97,99.25,61.24,8.93,
88.91,112.00,51.11,99.25,61.24,8.93,
88.72,105.00,30.59,99.25,61.24,8.93,
88.71,124.95,43.81,99.25,61.24,8.93,
88.70,145.20,37.01,99.25,61.24,8.93,
88.62,260.22,11.61,99.25,61.24,8.93,
88.58,0.00,40.00,99.25,61.24,8.93,
88.33,168.00,13.44,99.25,61.24,8.93,
88.20,75.08,36.69,99.25,61.24,8.93,
88.00,25.00,70.84,99.25,61.24,8.93,
88.00,50.00,71.72,99.25,61.24,8.93,
88.00,25.00,70.85,99.25,61.24,8.93,
88.00,50.00,72.00,99.25,61.24,8.93,
88.00,37.50,72.00,99.25,61.24,8.93,
88.00,37.50,70.84,99.25,61.24,8.93,
88.00,50.00,70.84,99.25,61.24,8.93,
88.00,50.00,70.84,99.25,61.24,8.93,
88.00,59.50,34.38,99.25,61.24,8.93,
88.00,104.95,39.62,99.25,61.24,8.93,
88.00,75.08,43.33,99.25,61.24,8.93,
88.00,59.50,41.42,99.25,61.24,8.93,
88.00,118.90,30.29,99.25,61.24,8.93,
87.98,0.00,43.99,99.25,61.24,8.93,
87.90,62.55,29.52,99.25,61.24,8.93,
87.90,110.60,32.02,99.25,61.24,8.93,
87.90,127.19,41.96,99.25,61.24,8.93,
87.67,17.39,80.78,99.25,61.24,8.93,
87.67,40.57,84.04,99.25,61.24,8.93,
87.40,25.20,36.62,99.25,61.24,8.93,
87.27,180.04,55.61,99.25,61.24,8.93,
87.11,280.00,48.10,99.25,61.24,8.93,
87.06,83.27,46.99,99.25,61.24,8.93,
87.01,0.00,54.35,99.25,61.24,8.93,
87.00,50.00,43.50,99.25,61.24,8.93,
86.92,163.70,35.60,99.25,61.24,8.93,
86.75,175.00,37.85,99.25,61.24,8.93,
86.46,60.06,38.69,99.25,61.24,8.93,
86.45,175.58,41.63,99.25,61.24,8.93,
86.42,67.52,36.00,99.25,61.24,8.93,
86.36,95.20,37.83,99.25,61.24,8.93,
86.11,70.00,38.48,99.25,61.24,8.93,
86.06,35.04,36.53,99.25,61.24,8.93,
86.02,70.00,37.83,99.25,61.24,8.93,
86.00,50.00,69.84,99.25,61.24,8.93,
86.00,29.75,50.90,99.25,61.24,8.93,
86.00,112.00,52.80,99.25,61.24,8.93,
86.00,75.60,56.92,99.25,61.24,8.93,
85.96,280.00,38.56,99.25,61.24,8.93,
85.96,27.51,42.98,99.25,61.24,8.93,
85.96,99.96,42.98,99.25,61.24,8.93,
85.90,196.00,40.85,99.25,61.24,8.93,
85.90,77.42,37.99,99.25,61.24,8.93,
85.90,63.60,40.40,99.25,61.24,8.93,
85.69,82.95,23.90,99.25,61.24,8.93,
85.61,49.00,35.86,99.25,61.24,8.93,
85.60,101.99,62.49,99.25,61.24,8.93,
85.50,0.00,35.19,99.25,61.24,8.93,
85.50,62.48,31.90,99.25,61.24,8.93,
85.48,90.00,50.28,99.25,61.24,8.93,
85.45,204.36,46.56,99.25,61.24,8.93,
85.42,174.90,48.87,99.25,61.24,8.93,
85.30,280.00,37.78,99.25,61.24,8.93,
85.24,90.02,42.35,99.25,61.24,8.93,
85.11,60.06,42.92,99.25,61.24,8.93,
85.05,54.95,40.10,99.25,61.24,8.93,
85.05,137.38,61.06,99.25,61.24,8.93,
85.00,187.50,5.00,99.25,61.24,8.93,
85.00,0.00,45.94,99.25,61.24,8.93,
85.00,135.00,45.27,99.25,61.24,8.93,
84.95,105.65,40.30,99.25,61.24,8.93,
84.90,218.76,41.59,99.25,61.24,8.93,
84.70,49.98,25.04,99.25,61.24,8.93,
84.68,240.25,37.56,99.25,61.24,8.93,
84.67,28.98,78.98,99.25,61.24,8.93,
84.66,126.00,47.54,99.25,61.24,8.93,
84.57,66.02,38.27,99.25,61.24,8.93,
84.32,70.00,42.91,99.25,61.24,8.93,
84.20,33.60,29.19,99.25,61.24,8.93,
84.20,27.65,35.10,99.25,61.24,8.93,
84.18,99.98,37.02,99.25,61.24,8.93,
84.04,99.96,38.79,99.25,61.24,8.93,
84.03,327.92,23.14,99.25,61.24,8.93,
84.00,55.00,68.84,99.25,61.24,8.93,
84.00,112.00,32.80,99.25,61.24,8.93,
84.00,25.20,48.76,99.25,61.24,8.93,
84.00,127.26,52.98,99.25,61.24,8.93,
83.76,254.38,29.38,99.25,61.24,8.93,
83.56,94.01,26.08,99.25,61.24,8.93,
83.50,54.96,58.79,99.25,61.24,8.93,
83.50,59.50,36.01,99.25,61.24,8.93,
83.50,55.02,34.93,99.25,61.24,8.93,
83.50,56.00,34.53,99.25,61.24,8.93,
83.45,97.33,28.16,99.25,61.24,8.93,
83.32,120.00,19.46,99.25,61.24,8.93,
83.32,84.50,33.72,99.25,61.24,8.93,
83.29,29.03,33.89,99.25,61.24,8.93,
83.10,67.52,35.54,99.25,61.24,8.93,
83.00,37.50,2.00,99.25,61.24,8.93,
83.00,70.00,51.50,99.25,61.24,8.93,
83.00,50.05,31.30,99.25,61.24,8.93,
83.00,70.00,37.40,99.25,61.24,8.93,
82.84,80.08,54.24,99.25,61.24,8.93,
82.57,137.38,40.91,99.25,61.24,8.93,
82.27,294.00,40.48,99.25,61.24,8.93,
82.22,75.08,26.16,99.25,61.24,8.93,
82.18,42.86,38.24,99.25,61.24,8.93,
82.01,309.40,41.27,99.25,61.24,8.93,
82.00,70.00,28.94,99.25,61.24,8.93,
81.92,175.00,41.72,99.25,61.24,8.93,
81.92,23.80,37.15,99.25,61.24,8.93,
81.90,0.00,48.00,99.25,61.24,8.93,
81.90,56.00,49.84,99.25,61.24,8.93,
81.86,99.02,36.13,99.25,61.24,8.93,
81.80,86.94,37.22,99.25,61.24,8.93,
81.80,127.19,33.90,99.25,61.24,8.93,
81.75,0.00,37.48,99.25,61.24,8.93,
81.45,315.00,24.48,99.25,61.24,8.93,
81.29,50.06,48.37,99.25,61.24,8.93,
81.00,245.00,45.13,99.25,61.24,8.93,
81.00,27.65,25.55,99.25,61.24,8.93,
80.40,44.24,38.88,99.25,61.24,8.93,
80.37,42.00,37.35,99.25,61.24,8.93,
80.10,60.76,28.00,99.25,61.24,8.93,
80.00,90.00,69.02,99.25,61.24,8.93,
80.00,25.00,70.00,99.25,61.24,8.93,
80.00,605.22,32.00,99.25,61.24,8.93,
80.00,110.00,48.30,99.25,61.24,8.93,
80.00,50.00,48.00,99.25,61.24,8.93,
80.00,89.25,48.00,99.25,61.24,8.93,
80.00,0.00,42.44,99.25,61.24,8.93,
79.93,135.03,50.30,99.25,61.24,8.93,
79.92,275.19,36.64,99.25,61.24,8.93,
79.90,0.00,48.65,99.25,61.24,8.93,
79.90,175.00,56.00,99.25,61.24,8.93,
79.90,115.90,31.72,99.25,61.24,8.93,
79.80,49.98,32.98,99.25,61.24,8.93,
79.80,42.25,43.84,99.25,61.24,8.93,
79.80,54.09,50.40,99.25,61.24,8.93,
79.60,49.98,47.06,99.25,61.24,8.93,
79.58,294.89,42.02,99.25,61.24,8.93,
79.28,89.25,17.59,99.25,61.24,8.93,
79.11,56.00,34.51,99.25,61.24,8.93,
79.10,55.30,36.73,99.25,61.24,8.93,
79.08,50.05,15.19,99.25,61.24,8.93,
79.01,42.85,47.34,99.25,61.24,8.93,
79.00,180.04,24.55,99.25,61.24,8.93,
79.00,49.00,49.26,99.25,61.24,8.93,
78.97,77.02,44.19,99.25,61.24,8.93,
78.90,229.25,31.42,99.25,61.24,8.93,
78.90,140.39,34.00,99.25,61.24,8.93,
78.84,88.00,24.15,99.25,61.24,8.93,
78.80,25.44,45.80,99.25,61.24,8.93,
78.73,58.50,56.44,99.25,61.24,8.93,
78.70,0.00,36.40,99.25,61.24,8.93,
78.52,165.00,34.81,99.25,61.24,8.93,
78.50,70.00,42.72,99.25,61.24,8.93,
78.30,144.90,47.14,99.25,61.24,8.93,
78.29,84.00,35.26,99.25,61.24,8.93,
78.06,75.60,19.65,99.25,61.24,8.93,
78.06,105.00,21.35,99.25,61.24,8.93,
78.00,192.33,52.52,99.25,61.24,8.93,
78.00,0.00,40.35,99.25,61.24,8.93,
78.00,115.50,47.50,99.25,61.24,8.93,
77.96,82.50,38.98,99.25,61.24,8.93,
77.90,119.00,36.85,99.25,61.24,8.93,
77.90,32.50,28.29,99.25,61.24,8.93,
77.90,68.43,45.04,99.25,61.24,8.93,
77.88,155.28,34.13,99.25,61.24,8.93,
77.74,251.51,37.69,99.25,61.24,8.93,
77.60,42.00,30.82,99.25,61.24,8.93,
77.56,140.00,51.55,99.25,61.24,8.93,
77.52,49.98,60.79,99.25,61.24,8.93,
77.52,94.50,17.79,99.25,61.24,8.93,
77.52,89.25,21.63,99.25,61.24,8.93,
77.52,105.00,21.63,99.25,61.24,8.93,
77.28,89.25,18.58,99.25,61.24,8.93,
77.28,84.00,22.25,99.25,61.24,8.93,
77.12,351.60,37.66,99.25,61.24,8.93,
77.00,104.41,33.87,99.25,61.24,8.93,
77.00,60.00,69.77,99.25,61.24,8.93,
76.96,0.00,31.72,99.25,61.24,8.93,
76.95,50.00,40.50,99.25,61.24,8.93,
76.90,54.95,35.18,99.25,61.24,8.93,
76.90,70.00,28.92,99.25,61.24,8.93,
76.90,55.36,31.20,99.25,61.24,8.93,
76.80,112.00,36.02,99.25,61.24,8.93,
76.78,124.95,47.30,99.25,61.24,8.93,
76.64,179.93,58.87,99.25,61.24,8.93,
76.50,56.50,40.03,99.25,61.24,8.93,
76.21,137.38,29.18,99.25,61.24,8.93,
76.12,21.98,34.74,99.25,61.24,8.93,
76.04,49.98,32.65,99.25,61.24,8.93,
76.00,291.61,47.35,99.25,61.24,8.93,
76.00,149.98,33.63,99.25,61.24,8.93,
76.00,449.84,41.18,99.25,61.24,8.93,
76.00,67.20,10.82,99.25,61.24,8.93,
76.00,149.94,48.83,99.25,61.24,8.93,
76.00,220.08,23.80,99.25,61.24,8.93,
76.00,100.80,31.80,99.25,61.24,8.93,
75.94,110.11,28.18,99.25,61.24,8.93,
75.88,157.54,26.13,99.25,61.24,8.93,
75.80,0.00,52.72,99.25,61.24,8.93,
75.80,0.00,44.30,99.25,61.24,8.93,
75.75,37.50,37.56,99.25,61.24,8.93,
75.60,49.98,30.42,99.25,61.24,8.93,
75.56,100.80,31.44,99.25,61.24,8.93,
75.50,140.00,30.61,99.25,61.24,8.93,
75.43,25.03,48.40,99.25,61.24,8.93,
75.40,67.45,26.32,99.25,61.24,8.93,
75.30,0.00,31.78,99.25,61.24,8.93,
75.29,10.01,55.30,99.25,61.24,8.93,
75.20,315.00,44.07,99.25,61.24,8.93,
75.07,420.96,34.00,99.25,61.24,8.93,
75.04,25.03,37.81,99.25,61.24,8.93,
75.00,100.10,50.94,99.25,61.24,8.93,
75.00,84.00,43.82,99.25,61.24,8.93,
75.00,60.06,32.67,99.25,61.24,8.93,
75.00,160.60,26.89,99.25,61.24,8.93,
75.00,14.00,32.11,99.25,61.24,8.93,
75.00,112.00,37.50,99.25,61.24,8.93,
75.00,74.00,37.50,99.25,61.24,8.93,
74.97,292.58,30.30,99.25,61.24,8.93,
74.95,32.98,37.04,99.25,61.24,8.93,
74.93,112.00,27.64,99.25,61.24,8.93,
74.55,55.30,27.50,99.25,61.24,8.93,
74.30,75.08,15.34,99.25,61.24,8.93,
74.28,84.67,35.50,99.25,61.24,8.93,
74.10,80.19,26.48,99.25,61.24,8.93,
74.10,110.60,32.43,99.25,61.24,8.93,
74.00,0.00,0.00,99.25,61.24,8.93,
74.00,250.00,1167.00,99.25,61.24,8.93,
74.00,91.00,50.41,99.25,61.24,8.93,
73.90,0.00,42.64,99.25,61.24,8.93,
73.90,16.10,42.64,99.25,61.24,8.93,
73.90,0.00,42.64,99.25,61.24,8.93,
73.90,0.00,42.64,99.25,61.24,8.93,
73.76,157.98,43.42,99.25,61.24,8.93,
73.71,0.00,33.50,99.25,61.24,8.93,
73.65,39.20,35.10,99.25,61.24,8.93,
73.60,50.05,29.61,99.25,61.24,8.93,
73.54,99.55,40.54,99.25,61.24,8.93,
73.40,70.00,48.30,99.25,61.24,8.93,
73.21,137.28,38.29,99.25,61.24,8.93,
73.20,0.00,40.77,99.25,61.24,8.93,
73.20,14.00,38.75,99.25,61.24,8.93,
73.20,12.60,44.19,99.25,61.24,8.93,
73.15,150.50,54.86,99.25,61.24,8.93,
73.05,112.53,30.11,99.25,61.24,8.93,
73.00,39.98,32.21,99.25,61.24,8.93,
73.00,37.50,1.50,99.25,61.24,8.93,
72.90,50.05,29.62,99.25,61.24,8.93,
72.90,37.80,37.89,99.25,61.24,8.93,
72.80,0.00,33.62,99.25,61.24,8.93,
72.80,55.30,33.62,99.25,61.24,8.93,
72.78,508.76,35.72,99.25,61.24,8.93,
72.70,22.40,36.66,99.25,61.24,8.93,
72.70,78.40,36.66,99.25,61.24,8.93,
72.69,0.00,43.32,99.25,61.24,8.93,
72.62,0.00,33.62,99.25,61.24,8.93,
72.60,152.60,34.20,99.25,61.24,8.93,
72.59,80.08,41.48,99.25,61.24,8.93,
72.43,192.50,43.41,99.25,61.24,8.93,
72.40,45.01,31.91,99.25,61.24,8.93,
72.32,0.00,42.87,99.25,61.24,8.93,
72.30,140.00,31.54,99.25,61.24,8.93,
72.20,80.30,33.44,99.25,61.24,8.93,
72.19,319.20,43.98,99.25,61.24,8.93,
72.00,59.50,51.78,99.25,61.24,8.93,
72.00,302.25,38.98,99.25,61.24,8.93,
72.00,95.52,49.69,99.25,61.24,8.93,
72.00,0.00,50.84,99.25,61.24,8.93,
72.00,16.59,29.26,99.25,61.24,8.93,
72.00,50.00,28.80,99.25,61.24,8.93,
72.00,331.40,23.63,99.25,61.24,8.93,
72.00,0.00,45.33,99.25,61.24,8.93,
71.99,50.40,50.28,99.25,61.24,8.93,
71.85,80.50,20.74,99.25,61.24,8.93,
71.74,140.00,34.64,99.25,61.24,8.93,
71.60,145.16,27.90,99.25,61.24,8.93,
71.59,324.87,27.47,99.25,61.24,8.93,
71.58,94.01,20.21,99.25,61.24,8.93,
71.56,85.68,23.98,99.25,61.24,8.93,
71.50,588.00,47.72,99.25,61.24,8.93,
71.50,140.00,40.50,99.25,61.24,8.93,
71.34,22.00,37.08,99.25,61.24,8.93,
71.28,21.00,33.50,99.25,61.24,8.93,
71.25,82.47,33.50,99.25,61.24,8.93,
71.10,247.59,35.29,99.25,61.24,8.93,
71.10,66.36,36.55,99.25,61.24,8.93,
71.00,35.00,44.64,99.25,61.24,8.93,
71.00,84.00,37.03,99.25,61.24,8.93,
71.00,70.00,46.56,99.25,61.24,8.93,
71.00,77.65,38.83,99.25,61.24,8.93,
70.90,110.28,30.30,99.25,61.24,8.93,
70.84,109.99,35.42,99.25,61.24,8.93,
70.80,0.00,37.82,99.25,61.24,8.93,
70.80,100.80,46.25,99.25,61.24,8.93,
70.70,99.02,32.94,99.25,61.24,8.93,
70.46,30.00,35.23,99.25,61.24,8.93,
70.40,299.57,43.51,99.25,61.24,8.93,
70.21,0.00,42.64,99.25,61.24,8.93,
70.00,0.00,63.60,99.25,61.24,8.93,
70.00,0.00,0.00,99.25,61.24,8.93,
70.00,308.00,42.63,99.25,61.24,8.93,
70.00,280.00,34.00,99.25,61.24,8.93,
70.00,25.20,41.27,99.25,61.24,8.93,
69.86,111.42,32.01,99.25,61.24,8.93,
69.79,56.00,52.62,99.25,61.24,8.93,
69.70,165.17,40.03,99.25,61.24,8.93,
69.66,50.05,44.61,99.25,61.24,8.93,
69.62,0.00,26.29,99.25,61.24,8.93,
69.55,0.00,39.40,99.25,61.24,8.93,
69.39,70.00,50.20,99.25,61.24,8.93,
69.30,82.43,23.00,99.25,61.24,8.93,
69.20,90.10,17.47,99.25,61.24,8.93,
69.20,0.00,38.06,99.25,61.24,8.93,
69.13,0.00,36.93,99.25,61.24,8.93,
69.12,178.50,32.56,99.25,61.24,8.93,
69.10,56.00,45.40,99.25,61.24,8.93,
69.10,161.50,33.56,99.25,61.24,8.93,
69.00,195.00,51.88,99.25,61.24,8.93,
69.00,125.13,14.52,99.25,61.24,8.93,
69.00,154.00,29.07,99.25,61.24,8.93,
69.00,50.40,42.80,99.25,61.24,8.93,
69.00,118.90,34.46,99.25,61.24,8.93,
69.00,104.75,27.13,99.25,61.24,8.93,
68.70,105.00,34.15,99.25,61.24,8.93,
68.66,49.00,33.15,99.25,61.24,8.93,
68.65,39.20,36.04,99.25,61.24,8.93,
68.60,513.11,32.00,99.25,61.24,8.93,
68.45,49.98,28.93,99.25,61.24,8.93,
68.10,44.80,28.83,99.25,61.24,8.93,
68.10,55.30,28.83,99.25,61.24,8.93,
68.10,60.48,29.43,99.25,61.24,8.93,
68.08,112.70,39.04,99.25,61.24,8.93,
68.06,0.00,24.50,99.25,61.24,8.93,
68.00,84.00,43.82,99.25,61.24,8.93,
68.00,50.00,4.00,99.25,61.24,8.93,
68.00,150.00,4.00,99.25,61.24,8.93,
68.00,140.00,24.00,99.25,61.24,8.93,
68.00,142.38,24.00,99.25,61.24,8.93,
68.00,221.20,24.80,99.25,61.24,8.93,
68.00,56.00,27.37,99.25,61.24,8.93,
68.00,248.85,27.00,99.25,61.24,8.93,
68.00,75.60,23.96,99.25,61.24,8.93,
67.90,71.80,24.20,99.25,61.24,8.93,
67.84,94.53,33.87,99.25,61.24,8.93,
67.84,56.00,31.20,99.25,61.24,8.93,
67.80,426.76,26.57,99.25,61.24,8.93,
67.73,0.00,12.86,99.25,61.24,8.93,
67.70,51.76,28.87,99.25,61.24,8.93,
67.66,54.01,27.13,99.25,61.24,8.93,
67.62,110.00,29.42,99.25,61.24,8.93,
67.60,82.50,33.53,99.25,61.24,8.93,
67.60,75.60,39.33,99.25,61.24,8.93,
67.57,125.13,45.63,99.25,61.24,8.93,
67.57,137.38,38.05,99.25,61.24,8.93,
67.40,92.59,37.62,99.25,61.24,8.93,
67.32,252.00,20.25,99.25,61.24,8.93,
67.24,0.00,33.62,99.25,61.24,8.93,
67.15,52.65,29.31,99.25,61.24,8.93,
67.12,161.00,28.69,99.25,61.24,8.93,
67.00,225.23,33.80,99.25,61.24,8.93,
67.00,178.50,14.11,99.25,61.24,8.93,
66.96,59.50,6.00,99.25,61.24,8.93,
66.90,158.23,32.50,99.25,61.24,8.93,
66.75,142.20,28.65,99.25,61.24,8.93,
66.70,805.70,33.06,99.25,61.24,8.93,
66.65,71.44,36.48,99.25,61.24,8.93,
66.65,75.00,28.49,99.25,61.24,8.93,
66.50,75.08,33.28,99.25,61.24,8.93,
66.48,84.00,34.18,99.25,61.24,8.93,
66.36,5.50,39.07,99.25,61.24,8.93,
66.27,109.96,42.95,99.25,61.24,8.93,
66.10,33.60,47.22,99.25,61.24,8.93,
66.02,28.00,40.96,99.25,61.24,8.93,
66.00,56.00,37.52,99.25,61.24,8.93,
66.00,140.00,32.82,99.25,61.24,8.93,
66.00,50.00,3.00,99.25,61.24,8.93,
66.00,31.51,34.88,99.25,61.24,8.93,
66.00,67.50,27.96,99.25,61.24,8.93,
65.90,37.50,2.14,99.25,61.24,8.93,
65.88,140.00,31.34,99.25,61.24,8.93,
65.87,284.89,24.95,99.25,61.24,8.93,
65.86,195.20,57.56,99.25,61.24,8.93,
65.84,90.02,33.68,99.25,61.24,8.93,
65.70,119.20,49.66,99.25,61.24,8.93,
65.70,14.99,39.08,99.25,61.24,8.93,
65.60,54.95,28.74,99.25,61.24,8.93,
65.59,72.12,40.90,99.25,61.24,8.93,
65.55,102.48,37.91,99.25,61.24,8.93,
65.41,70.00,29.21,99.25,61.24,8.93,
65.28,140.00,31.86,99.25,61.24,8.93,
65.10,120.89,31.74,99.25,61.24,8.93,
65.10,16.50,31.74,99.25,61.24,8.93,
65.10,55.30,27.93,99.25,61.24,8.93,
65.10,50.40,27.93,99.25,61.24,8.93,
65.10,35.00,33.55,99.25,61.24,8.93,
65.00,112.00,29.70,99.25,61.24,8.93,
65.00,20.00,43.88,99.25,61.24,8.93,
64.92,35.00,24.64,99.25,61.24,8.93,
64.73,121.04,27.58,99.25,61.24,8.93,
64.66,224.00,17.14,99.25,61.24,8.93,
64.50,241.00,0.30,99.25,61.24,8.93,
64.50,90.59,35.99,99.25,61.24,8.93,
64.32,89.25,17.67,99.25,61.24,8.93,
64.32,75.60,15.75,99.25,61.24,8.93,
64.20,90.40,28.43,99.25,61.24,8.93,
64.08,82.95,15.60,99.25,61.24,8.93,
64.01,110.27,20.32,99.25,61.24,8.93,
64.00,149.98,32.01,99.25,61.24,8.93,
64.00,82.53,14.35,99.25,61.24,8.93,
64.00,99.96,2.00,99.25,61.24,8.93,
64.00,79.50,38.40,99.25,61.24,8.93,
64.00,41.49,38.39,99.25,61.24,8.93,
64.00,509.60,116.98,99.25,61.24,8.93,
64.00,0.00,38.27,99.25,61.24,8.93,
64.00,57.96,39.50,99.25,61.24,8.93,
63.90,51.76,27.59,99.25,61.24,8.93,
63.90,4.50,34.95,99.25,61.24,8.93,
63.88,474.60,18.63,99.25,61.24,8.93,
63.88,264.20,25.54,99.25,61.24,8.93,
63.85,82.53,26.49,99.25,61.24,8.93,
